site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 09:15:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 09:30:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 09:45:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 10:00:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 10:15:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 10:30:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 10:45:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 11:00:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 11:15:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 11:30:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 11:45:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 12:00:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 12:15:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 12:30:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 12:45:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 13:00:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 13:15:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 13:30:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 13:45:00+00:00,2.1,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 14:00:00+00:00,1.95,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 14:15:00+00:00,1.95,39.2145479,-78.2880592
