site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 15:15:00+00:00,98.0,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 15:30:00+00:00,98.0,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 15:45:00+00:00,98.0,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 16:00:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 16:15:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 16:30:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 16:45:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 17:00:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 17:15:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 17:30:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 17:45:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 18:00:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 18:15:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 18:30:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 18:45:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 19:00:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 19:15:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 19:30:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 19:45:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 20:00:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 20:15:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 20:30:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 20:45:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 21:00:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 21:15:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 21:30:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 21:45:00+00:00,95.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 22:00:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 22:15:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 22:30:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 22:45:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 23:00:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 23:15:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 23:30:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-27 23:45:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 00:00:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 00:15:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 00:30:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 00:45:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 01:00:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 01:15:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 01:30:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 01:45:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 02:00:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 02:15:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 02:30:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 02:45:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 03:00:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 03:15:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 03:30:00+00:00,93.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 03:45:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 04:00:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 04:15:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 04:30:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 04:45:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 05:00:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 05:15:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 05:30:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 05:45:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 06:00:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 06:15:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 06:30:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 06:45:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 07:00:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 07:15:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 07:30:00+00:00,89.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 07:45:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 08:00:00+00:00,91.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 08:15:00+00:00,89.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 08:30:00+00:00,89.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 08:45:00+00:00,89.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 09:00:00+00:00,89.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 09:15:00+00:00,89.9,37.35371995,-82.1956935
3207800,"LEVISA FORK AT BIG ROCK, VA",2025-11-28 09:30:00+00:00,89.9,37.35371995,-82.1956935
