site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 08:20:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 08:25:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 08:30:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 08:35:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 08:40:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 08:45:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 08:50:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 08:55:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:00:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:05:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:10:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:15:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:20:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:25:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:30:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:35:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:40:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:45:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:50:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 09:55:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:00:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:05:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:10:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:15:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:20:00+00:00,9.55,38.335,-79.2391667
